Date,AAPL,AMZN,FB,GOOG,MSFT,YHOO
12/31/15,104.691918,675.890015,104.660004,758.880005,55.084498,33.259998
12/30/15,106.740798,689.070007,106.220001,771,55.908583,33.369999
12/29/15,108.153132,693.969971,107.260002,776.599976,56.14687,34.040001
12/28/15,106.243496,675.200012,105.93,762.51001,55.551149,33.599998
12/24/15,107.446965,662.789978,105.019997,748.400024,55.273143,34.110001
12/23/15,108.023837,663.700012,104.629997,750.309998,55.422075,34.450001
12/22/15,106.651287,663.150024,105.510002,750,54.955424,34.189999
12/21/15,106.750746,664.51001,104.769997,747.77002,54.439134,32.970001
12/18/15,105.457759,664.140015,104.040001,739.309998,53.744124,32.950001
12/17/15,108.391842,670.650024,106.220001,749.429993,55.302931,33.23
12/16/15,110.739099,675.77002,106.790001,758.090027,55.729866,33.779999
12/15/15,109.893688,658.640015,104.550003,743.400024,54.806496,33.029999
12/14/15,111.872953,657.909973,104.660004,747.77002,54.746922,32.59
12/11/15,112.569172,640.150024,102.120003,738.869995,53.674623,32.91
12/10/15,115.543033,662.320007,105.419998,749.460022,54.875996,34.630001
12/9/15,114.996006,664.789978,104.599998,751.609985,54.588063,34.400002
12/8/15,117.591921,677.330017,106.489998,762.369995,55.39229,34.849998
12/7/15,117.641646,669.830017,105.610001,763.25,55.412148,34.68
12/4/15,118.387598,672.640015,106.18,766.809998,55.511433,34.91
12/3/15,114.578267,666.25,104.379997,752.539978,53.813624,34.34
12/2/15,115.65244,676.01001,106.07,762.380005,54.816423,35.650002
12/1/15,116.706717,679.059998,107.120003,767.039978,54.826354,33.709999
11/30/15,117.661542,664.799988,104.239998,742.599976,53.962553,33.810001
11/27/15,117.174181,673.26001,105.449997,750.26001,53.545549,32.939999
11/25/15,117.392995,675.340027,105.410004,748.150024,53.307258,33.16
11/24/15,118.238406,671.150024,105.739998,748.280029,53.863267,32.959999
11/23/15,117.114508,678.98999,106.949997,755.97998,53.803694,33.360001
11/20/15,118.656145,668.450012,107.32,756.599976,53.803694,33.110001
11/19/15,118.138948,661.27002,106.260002,738.409973,53.555476,32.630001
11/18/15,116.656991,663.539978,107.769997,740,53.466117,32.98
11/17/15,113.076422,643.299988,105.129997,725.299988,52.592393,32.860001
11/16/15,113.563775,647.809998,104.040001,728.960022,53.029255,32.950001
11/13/15,111.733702,642.349976,103.949997,717,52.112067,32.189999
11/12/15,115.095465,665.599976,108.019997,731.22998,52.585454,33.23
11/11/15,115.483359,673.25,109.010002,735.400024,52.910909,33.380001
11/10/15,116.139793,659.679993,107.910004,728.320007,52.772835,33.990002
11/9/15,119.919288,655.48999,106.489998,724.890015,53.413882,33.68
11/6/15,120.406641,659.369995,107.099998,733.76001,54.16341,34.200001
11/5/15,120.267398,655.650024,108.760002,731.25,53.630852,35.119999
11/4/15,120.824373,640.950012,103.940002,728.109985,53.650577,35.07
11/3/15,121.388881,625.309998,102.580002,722.159973,53.404021,34.720001
11/2/15,120.012276,628.349976,103.309998,721.109985,52.506558,35.27
10/30/15,118.348464,625.900024,101.970001,710.809998,51.914821,35.619999
10/29/15,119.368538,626.549988,104.879997,716.919983,52.624903,35.049999
10/28/15,118.120677,617.099976,104.199997,712.950012,53.236361,35.189999
10/27/15,113.446167,611.01001,103.699997,708.48999,52.950355,34.299999
10/26/15,114.169128,608.609985,103.769997,712.780029,53.502642,33.400002
10/23/15,117.932513,599.030029,102.190002,702,52.141652,33.169998
10/22/15,114.387009,563.909973,99.669998,651.789978,47.368329,31.67
10/21/15,112.663779,555.77002,97.110001,642.609985,46.549765,31.120001
10/20/15,112.673677,560.880005,97,650.280029,47.111912,32.830002
10/19/15,110.653341,573.150024,98.470001,666.099976,46.963977,33.5
10/16/15,109.969988,570.76001,97.540001,662.200012,46.855492,33.369999
10/15/15,110.782086,562.440002,95.959999,661.73999,46.36238,33.48
10/14/15,109.147984,544.830017,94.07,651.159973,46.036928,32.09
10/13/15,110.712761,548.900024,94.120003,652.299988,46.244034,32.34
10/12/15,110.524589,550.190002,94.260002,646.669983,46.352519,32.860001
10/9/15,111.039583,539.799988,93.239998,643.609985,46.461005,32.52
10/8/15,108.444827,533.159973,92.470001,639.159973,46.796321,32.369999
10/7/15,109.712491,541.940002,92.400002,642.359985,46.155274,31.870001
10/6/15,110.237383,537.47998,92.800003,645.440002,46.105963,30.959999
10/5/15,109.712491,543.679993,94.010002,641.469971,45.987618,30.85
10/2/15,109.316344,532.539978,92.07,626.909973,44.942219,30.709999
10/1/15,108.524058,520.719971,90.949997,611.289978,43.995445,28.91
9/30/15,109.237121,511.890015,89.900002,608.419983,43.650264,28.91
9/29/15,108.009065,496.070007,86.669998,594.969971,42.841561,28.26
9/28/15,111.356499,504.059998,89.209999,594.890015,42.69363,27.6
9/25/15,113.604621,524.25,92.769997,611.969971,43.334673,29.129999
9/24/15,113.891827,533.75,94.410004,625.799988,43.305088,29.34
9/23/15,113.21838,536.070007,93.970001,622.359985,43.265638,29.74
9/22/15,112.307247,538.400024,92.959999,622.690002,43.295227,30.4
9/21/15,114.099803,548.390015,95.550003,635.440002,43.502333,31.17
9/18/15,112.356761,540.26001,94.400002,629.25,42.881011,30.74
9/17/15,112.822233,538.869995,94.339996,642.900024,43.640404,30.93
9/16/15,115.288244,527.390015,93.449997,635.97998,43.689714,31.4
9/15/15,115.159492,522.369995,92.900002,635.140015,43.374123,31.040001
9/14/15,114.198838,521.380005,92.309998,623.23999,42.447074,30.32
9/11/15,113.109439,529.440002,92.050003,625.77002,42.881011,31.43
9/10/15,111.485243,522.23999,91.980003,621.349976,42.69363,31.15
9/9/15,109.088565,516.890015,90.440002,612.719971,42.476659,31.52
9/8/15,111.227747,517.539978,89.529999,614.659973,43.285363,30.9
9/4/15,108.21704,499,88.260002,600.700012,42.022997,31.58
9/3/15,109.306446,504.720001,88.150002,606.25,42.900736,32.540001
9/2/15,111.257456,510.549988,89.889999,614.340027,42.762665,31.77
9/1/15,106.681981,496.540009,87.230003,597.789978,41.24388,31.6
8/31/15,111.673415,512.890015,89.43,618.25,42.920461,32.240002
8/28/15,112.198306,518.01001,91.010002,630.380005,43.324813,33.139999
8/27/15,111.831869,518.369995,89.730003,637.609985,43.295227,33.689999
8/26/15,108.632999,500.769989,87.190002,628.619995,42.121618,32.52
8/25/15,102.74033,466.369995,83,582.059998,39.912479,31.74
8/24/15,102.126309,463.369995,82.089996,589.609985,41.105809,31.309999
8/21/15,104.740869,494.470001,86.059998,612.47998,42.476659,32.93
8/20/15,111.564474,515.780029,90.559998,646.830017,45.030979,34.099998
8/19/15,113.901733,532.919983,95.309998,660.900024,45.967893,35.189999
8/18/15,115.377373,535.02002,95.169998,656.130005,46.6188,35.689999
8/17/15,116.031017,535.219971,93.93,660.869995,46.362381,36.099998
8/14/15,114.842576,531.52002,94.419998,657.119995,46.048857,36.240002
8/13/15,114.040384,529.659973,93.43,656.450012,45.78432,35.93
8/12/15,114.129513,525.909973,94.190002,659.559998,45.79412,34.490002
8/11/15,112.396376,527.460022,93.620003,660.780029,45.470797,36.029999
8/10/15,118.566345,524,94.150002,633.72998,46.37218,37.150002
8/7/15,114.406813,522.619995,94.300003,635.299988,45.79412,36.669998
8/6/15,114.020572,529.460022,95.120003,642.679993,45.676546,36.459999
8/5/15,113.772984,537.01001,96.440002,643.780029,46.617121,37.25
8/4/15,113.023697,531.900024,94.059998,629.25,46.57793,37.119999
8/3/15,116.770124,535.030029,94.139999,631.210022,45.862703,36.689999
7/31/15,119.589801,536.150024,94.010002,625.609985,45.754929,36.669998
7/30/15,120.644715,536.76001,95.209999,632.590027,45.931286,37.419998
7/29/15,121.255969,529,96.989998,631.929993,45.353226,37.669998
7/28/15,121.64047,526.030029,95.290001,628,44.422451,37.720001
7/27/15,121.03907,531.409973,94.169998,627.26001,44.432247,37.84
7/24/15,122.744682,529.419983,96.949997,623.559998,45.010307,38.849998
7/23/15,123.39538,482.179993,95.440002,644.280029,45.176868,39.209999
7/22/15,123.454532,488.269989,97.040001,662.099976,44.618404,39.240002
7/21/15,128.906563,488,98.389999,662.299988,46.323189,39.73
7/20/15,130.20796,488.100006,97.910004,663.02002,45.970474,39.540001
7/17/15,127.79249,483.01001,94.970001,672.929993,45.676546,39.68
7/16/15,126.69814,475.480011,90.849998,579.849976,45.715737,38.91
7/15/15,125.031972,461.190002,89.760002,560.219971,44.833949,38.380001
7/14/15,123.839032,465.570007,89.68,561.099976,44.696783,38.630001
7/13/15,123.888331,455.570007,90.099998,546.549988,44.618404,38.759998
7/10/15,121.541881,443.51001,87.949997,530.130005,43.707224,37.919998
7/9/15,118.37714,434.390015,85.879997,520.679993,43.619045,37.610001
7/8/15,120.841892,429.700012,85.650002,516.830017,43.344713,37.23
7/7/15,123.917906,436.720001,87.220001,525.02002,43.403496,38.23
7/6/15,124.223533,436.040009,87.550003,522.859985,43.491675,38.610001
7/2/15,124.657332,437.709991,87.290001,523.400024,43.501475,39.380001
7/1/15,124.815072,437.390015,86.910004,521.840027,43.550462,39.330002
6/30/15,123.66157,434.089996,85.769997,520.51001,43.256534,39.290001
6/29/15,122.774258,429.859985,85.800003,521.52002,43.472079,38.91
6/26/15,124.962959,438.100006,88.010002,531.690002,44.344068,40.060001
6/25/15,125.702385,440.100006,87.980003,535.22998,44.726178,41.07
6/24/15,126.303785,440.839996,88.860001,537.840027,44.716379,40.939999
6/23/15,125.23901,445.98999,87.879997,540.47998,44.980915,40.650002
6/22/15,125.810835,436.290009,84.739998,538.190002,45.294439,40.73
6/19/15,124.815072,434.920013,82.510002,536.690002,45.167069,40.509998
6/18/15,126.077025,439.390015,82.910004,536.72998,45.774524,40.91
6/17/15,125.505208,427.809998,81.790001,529.26001,45.039702,40.959999
6/16/15,125.800973,427.26001,81.059998,528.150024,44.902536,40.639999
6/15/15,125.13056,423.670013,80.709999,527.200012,44.559617,40.470001
6/12/15,125.377036,429.920013,81.529999,532.330017,45.039702,40.529999
6/11/15,126.777013,432.970001,81.830002,534.609985,45.500188,40.939999
6/10/15,127.062933,430.769989,82.160004,536.690002,45.66675,42.060001
6/9/15,125.623511,425.480011,80.669998,526.690002,44.726178,41.630001
6/8/15,125.998158,423.5,80.669998,526.830017,44.804558,42.009998
6/5/15,126.836165,426.950012,82.139999,533.330017,45.20626,42.810001
6/4/15,127.536161,430.779999,82.050003,536.700012,45.421809,42.880001
6/3/15,128.285441,436.589996,82.440002,540.309998,45.901891,43.209999
6/2/15,128.127708,430.98999,80.440002,539.179993,45.970474,43.150002
6/1/15,128.699517,430.920013,80.290001,533.98999,46.274202,43.349998
5/29/15,128.443189,429.230011,79.190002,532.109985,45.911691,42.939999
5/28/15,129.92204,426.570007,80.150002,539.780029,46.489751,43.07
5/27/15,130.178369,431.420013,80.550003,539.789978,46.646513,43.380001
5/26/15,127.79249,425.470001,79.330002,532.320007,45.647154,42.849998
5/22/15,130.67132,427.630005,80.540001,540.109985,45.950882,43.490002
5/21/15,129.537539,431.630005,80.480003,542.51001,46.460355,43.68
5/20/15,128.226289,423.859985,80.550003,539.27002,46.617121,42.790001
5/19/15,128.236158,421.709991,80.629997,537.359985,46.617121,40.98
5/18/15,128.354461,425.23999,80.879997,532.299988,46.734689,44.360001
5/15/15,126.954483,426,80.419998,533.849976,47.016987,44.75
5/14/15,127.131938,432.279999,81.370003,538.400024,47.425832,44.950001
5/13/15,124.233394,426.869995,78.440002,529.619995,46.364786,44.400002
5/12/15,124.095369,431.019989,77.459999,529.039978,46.092221,43.84
5/11/15,124.539021,432.850006,78.010002,535.700012,46.11169,43.599998
5/8/15,125.820696,433.690002,78.510002,538.219971,46.481597,44.09
5/7/15,123.493969,426.880005,78.43,530.700012,45.45949,43.869999
5/6/15,122.73483,419.100006,78.099998,524.219971,45.050644,41.66
5/5/15,123.510453,421.190002,77.559998,530.799988,46.33558,41.299999
5/4/15,126.357667,423.040009,78.809998,540.780029,46.958583,42.040001
5/1/15,126.603117,422.869995,78.989998,537.900024,47.367425,42.509998
4/30/15,122.872281,421.779999,78.769997,537.340027,47.347955,42.57
4/29/15,126.298762,429.369995,80.470001,549.080017,47.756801,43.279999
4/28/15,128.183816,429.309998,80.68,553.679993,47.854143,44.34
4/27/15,130.235775,438.559998,81.910004,555.369995,46.754158,44.360001
4/24/15,127.908913,445.100006,81.529999,565.062561,46.598409,44.52
4/23/15,127.310014,389.98999,82.410004,547.002472,42.188742,43.700001
4/22/15,126.279121,389.799988,84.629997,539.367458,41.848041,43.98
4/21/15,124.600252,391.179993,83.620003,533.972413,41.507336,44.490002
4/20/15,125.277689,389.51001,83.089996,535.382408,41.770164,44.66
4/17/15,122.47956,375.559998,80.779999,524.052386,40.51443,44.450001
4/16/15,123.873714,386.040009,82.309998,533.802391,41.040087,45.779999
4/15/15,124.472613,383.450012,82.709999,532.532429,41.137429,45.73
4/14/15,124.001353,385.109985,83.519997,530.392405,40.543636,45.529999
4/13/15,124.541339,382.359985,83.010002,539.172466,40.650711,44.77
4/10/15,124.786789,382.649994,82.040001,540.012416,40.611776,45.18
4/9/15,124.256616,383.540009,82.169998,540.782472,40.378149,45.630001
4/8/15,123.314088,381.200012,82.279999,541.612446,40.319742,45.169998
4/7/15,123.71663,374.410004,82.32,537.022404,40.426821,43.610001
4/6/15,125.032239,377.040009,82.440002,536.767432,40.44629,43.669998
4/2/15,123.039186,372.25,81.559998,535.532417,39.219761,44.150002
4/1/15,121.98866,370.26001,81.669998,542.562439,39.638339,44.130001
3/31/15,122.165384,372.100006,82.220001,548.002468,39.579932,44.439999
3/30/15,124.070079,374.589996,83.199997,552.032502,39.871962,44.950001
3/27/15,121.00686,370.559998,83.300003,548.342512,39.881698,45.099998
3/26/15,121.97884,367.350006,83.010002,555.172522,40.115321,44.470001
3/25/15,121.134491,370.959991,82.919998,558.787539,40.35868,44.200001
3/24/15,124.384254,374.089996,85.309998,570.192597,41.760431,44.419998
3/23/15,124.894787,375.109985,84.43,558.81251,41.721493,44.720001
3/20/15,123.608631,378.48999,83.800003,560.362537,41.740962,45.040001
3/19/15,125.17951,373.23999,82.75,557.992512,41.166634,44.98
3/18/15,126.131857,375.140015,80.910004,559.502513,41.371055,44.669998
3/17/15,124.727883,371.920013,79.360001,550.842471,40.592307,43.790001
3/16/15,122.675917,373.350006,78.07,554.512509,40.456026,43.509998
3/13/15,121.340668,370.579987,78.050003,547.322503,40.280807,42.869999
3/12/15,122.185017,374.23999,78.93,555.512505,39.93037,42.950001
3/11/15,120.01524,366.369995,77.57,551.182515,40.864868,42.5
3/10/15,122.24393,369.51001,77.550003,555.012538,40.913539,42.68
3/9/15,124.826061,378.559998,79.440002,568.852557,41.711757,42.98
3/6/15,124.295889,380.089996,80.010002,567.687558,41.234775,43.439999
3/5/15,124.109352,387.829987,81.209999,575.332609,41.964852,44.16
3/4/15,126.200576,382.720001,80.900002,573.372583,41.916181,43.990002
3/3/15,127.005659,384.609985,79.599998,573.64261,42.130335,42.619999
3/2/15,126.740569,385.660004,79.75,571.342601,42.714399,44.110001
2/27/15,126.122045,380.160004,78.970001,558.402511,42.685193,44.279999
2/26/15,128.046365,384.799988,80.410004,555.482516,42.889618,44.450001
2/25/15,126.446026,385.369995,79.559998,543.872489,42.821477,44.43
2/24/15,129.764515,378.589996,78.449997,536.092424,42.91882,43.380001
2/23/15,130.579411,380.140015,78.839996,531.912381,42.977227,43.529999
2/20/15,127.14311,383.660004,79.900002,538.952441,42.69493,44.110001
2/19/15,126.112217,379,79.419998,542.872432,42.344492,44.369999
2/18/15,126.377307,373.369995,76.709999,539.702422,42.373694,43.650002
2/17/15,125.503506,375.429993,75.599998,542.842443,42.422369,43.529999
2/13/15,124.767156,381.829987,75.739998,549.012501,42.402898,44.419998
2/12/15,124.158437,377.170013,76.230003,542.932472,41.648983,43.93
2/11/15,122.607191,375.140015,76.510002,535.972405,40.962728,42.959999
2/10/15,119.799242,373,75.190002,536.942412,41.175368,43.07
2/9/15,117.541107,370.559998,74.440002,527.832406,40.943397,42.57
2/6/15,116.765484,374.279999,74.470001,531.002415,40.991724,42.939999
2/5/15,117.757104,373.890015,75.610001,527.582391,41.030387,43.549999
2/4/15,116.922564,364.75,75.629997,522.762349,40.440786,44.049999
2/3/15,116.032642,363.549988,75.400002,529.2424,40.20881,44.700001
2/2/15,116.013079,364.470001,74.989998,528.482381,39.899512,44.689999
1/30/15,114.575513,354.529999,75.910004,534.522445,39.048944,43.990002
1/29/15,116.277127,311.779999,78,510.6623,40.605099,43.73
1/28/15,112.766317,303.910004,76.239998,510.002318,39.812522,46.459999
1/27/15,106.732426,306.75,75.779999,518.63237,41.233363,47.990002
1/26/15,110.605069,309.660004,77.5,535.212448,45.437889,49.439999
1/23/15,110.487721,312.390015,77.830002,539.952437,45.602206,48.950001
1/22/15,109.920514,310.320007,77.650002,534.392388,45.553879,48.889999
1/21/15,107.133385,297.25,76.739998,518.042373,44.384341,48.18
1/20/15,106.321692,289.440002,76.239998,506.902294,44.838624,47.630001
1/16/15,103.651911,290.73999,75.18,508.082288,44.693643,46.470001
1/15/15,104.463604,286.950012,74.050003,501.792271,43.959056,46.23
1/14/15,107.37787,293.269989,76.279999,500.872267,44.423004,47.509998
1/13/15,107.788603,294.73999,76.449997,496.182251,44.809629,48.299999
1/12/15,106.84,291.410004,76.720001,492.552239,45.0416,48.799999
1/9/15,109.539117,296.929993,77.739998,496.172244,45.61187,49.720001
1/8/15,109.421762,300.459991,78.18,502.682285,45.998494,50.23
1/7/15,105.373089,298.420013,76.150002,501.102268,44.683975,48.59
1/6/15,103.91596,295.290009,76.150002,501.962262,44.123373,49.209999
1/5/15,103.906178,302.190002,77.190002,513.872306,44.780633,49.130001
1/2/15,106.918237,308.519989,78.449997,524.812404,45.19625,50.169998
12/31/14,107.94507,310.350006,78.019997,526.402397,44.896619,50.509998
12/30/14,110.037862,310.299988,79.220001,530.422394,45.447557,51.220001
12/29/14,111.397206,312.040009,80.019997,530.332426,45.863177,50.529999
12/26/14,111.475435,309.089996,80.779999,534.032392,46.278797,50.860001
12/24/14,109.539117,303.029999,80.769997,528.772422,46.530101,50.650002
12/23/14,110.057425,306.290009,80.610001,530.592416,46.829735,50.02
12/22/14,110.448602,306.540009,81.449997,524.872383,46.375451,51.150002
12/19/14,109.314188,299.899994,79.879997,516.352313,46.066153,50.880001
12/18/14,110.164999,297.730011,78.400002,511.102319,45.930836,50.91
12/17/14,106.996474,298.880005,76.110001,504.892295,44.210364,50.119999
12/16/14,104.395148,295.059998,74.690002,495.392242,43.649758,48.849998
12/15/14,105.842504,306.070007,76.989998,513.802351,45.109259,49.82
12/12/14,107.309414,307.320007,77.830002,518.662359,45.379898,50.240002
12/11/14,109.157721,307.359985,77.730003,528.34241,45.592538,49.939999
12/10/14,109.480436,305.839996,76.18,526.062353,45.331571,49.209999
12/9/14,111.602573,312.5,76.839996,533.37244,45.998494,50.509998
12/8/14,109.920514,306.640015,76.519997,526.982357,46.104816,49.619999
12/5/14,112.463157,312.630005,76.360001,525.262369,46.800736,50.990002
12/4/14,112.942346,316.929993,75.239998,537.312445,47.206692,50.41
12/3/14,113.372642,316.5,74.879997,531.322384,46.472109,50.279999
12/2/14,112.101317,326.309998,75.459999,533.752389,46.839399,50.669998
12/1/14,112.531613,326,75.099998,533.802391,46.994048,50.099998
11/28/14,116.306464,338.640015,77.699997,541.832471,46.211138,51.740002
11/26/14,116.374919,333.570007,77.620003,540.372473,46.153144,51.93
11/25/14,115.005801,335.040009,75.629997,541.082428,45.882508,51.720001
11/24/14,116.013079,335.640015,74.010002,539.272471,45.998494,51.830002
11/21/14,113.900731,332.630005,73.75,537.502419,46.375451,51.040001
11/20/14,113.744257,330.540009,73.599998,534.832438,47.071374,51.25
11/19/14,112.140435,326.540009,73.330002,536.992415,46.607427,50.580002
11/18/14,112.922791,324.929993,74.339996,535.032449,47.110038,51.75
11/17/14,111.475435,323.049988,74.239998,536.512399,47.506323,52.369999
11/14/14,111.661247,327.820007,74.879997,544.402446,47.621586,51.75
11/13/14,110.331247,316.480011,74.25,545.38249,47.6504,50.5
11/12/14,108.795881,311.51001,74.720001,547.312465,46.853183,50.599998
11/11/14,107.28007,312.01001,74.610001,550.292501,46.939628,49.049999
11/10/14,106.429266,305.109985,75,547.492463,46.958839,49.41
11/7/14,106.605296,299.859985,75.599998,541.012473,46.757135,48.549999
11/6/14,106.302129,296.640015,75.260002,542.042458,46.776345,47.93
11/5/14,105.998973,296.519989,74.830002,545.922484,45.969525,47.459999
11/4/14,105.745804,302.809998,75.760002,554.112486,45.690979,47.080002
11/3/14,106.524782,305.720001,73.879997,555.222525,45.566113,46.34
10/31/14,105.161575,305.459991,74.989998,559.082538,45.09547,46.049999
10/30/14,104.168385,299.070007,74.110001,550.312514,44.231019,45.630001
10/29/14,104.518917,294.119995,75.860001,549.33247,44.778504,45.43
10/28/14,103.934688,295.589996,80.769997,548.902458,44.653641,45.869999
10/27/14,102.34753,289.970001,80.279999,540.772435,44.096549,44.700001
10/24/14,102.454639,287.059998,80.669998,539.782415,44.307861,43.5
10/23/14,102.07489,313.179993,80.040001,543.982471,43.241705,42.599998
10/22/14,100.283244,312.970001,78.370003,532.712427,42.626986,42
10/21/14,99.776914,315.329987,78.690002,526.542369,43.107236,40.18
10/20/14,97.138138,306.209991,76.949997,520.842349,42.338837,39.279999
10/17/14,95.103063,303.640015,75.949997,511.172305,41.906611,38.450001
10/16/14,93.730124,302.859985,72.629997,524.512387,41.051767,38.119999
10/15/14,94.976482,305.970001,73.209999,530.032409,41.512806,37.82
10/14/14,96.154681,308.309998,73.589996,537.942408,42.002659,37.970001
10/13/14,97.18682,306.450012,72.989998,533.212394,41.925821,38.380001
10/10/14,98.082646,311.390015,72.910004,544.492476,42.290809,39.599998
10/9/14,98.365018,315.369995,75.910004,560.882518,44.038918,41.099998
10/8/14,98.150806,322.700012,77.519997,572.502582,44.932183,41.080002
10/7/14,96.154681,316.980011,76.290001,563.742534,43.731558,40.93
10/6/14,97.001818,322.200012,77.559998,577.352614,44.26944,41.52
10/3/14,97.001818,322.73999,77.440002,575.282606,44.26944,41.029999
10/2/14,97.274458,318.410004,77.080002,570.082554,43.952473,40.5
10/1/14,96.57338,317.459991,76.550003,568.272597,44.086946,40.32
9/30/14,98.102117,322.440002,79.040001,577.36259,44.528775,40.75
9/29/14,97.478938,321.820007,79,576.362594,44.605613,40.52
9/26/14,98.102117,323.209991,78.790001,577.1026,44.576799,40.66
9/25/14,95.297811,321.929993,77.220001,575.062581,44.221415,38.950001
9/24/14,99.075836,328.209991,78.540001,587.992634,45.220336,39.880001
9/23/14,99.942444,323.630005,78.290001,581.132634,44.720876,39.049999
9/22/14,98.403968,324.5,76.800003,587.372648,45.201126,38.650002
9/19/14,98.306597,331.320007,77.910004,596.082692,45.642955,40.93
9/18/14,99.114785,325,77,589.272695,44.836135,42.09
9/17/14,98.910305,324,76.43,584.772622,44.682455,42.59
9/16/14,98.209227,327.76001,76.080002,579.95264,44.912973,42.709999
9/15/14,98.958987,323.890015,74.580002,573.102616,44.413516,42.549999
9/12/14,98.988204,331.190002,77.480003,575.622589,44.855345,42.880001
9/11/14,98.764246,330.519989,77.919998,581.352659,45.143494,41.259998
9/10/14,98.345547,331.329987,77.43,583.102636,44.989815,41.139999
9/9/14,95.414653,329.75,76.669998,581.012615,44.912973,40.779999
9/8/14,95.774931,342.339996,77.889999,589.722659,44.634431,41.810001
9/5/14,96.3689,346.380005,77.260002,586.082672,44.096549,39.59
9/4/14,95.541241,345.950012,75.949997,581.982621,43.472223,39.189999
9/3/14,96.33969,339,75.830002,577.942611,43.184074,38.869999
9/2/14,100.585102,342.380005,76.68,577.332601,43.30894,39.27
8/29/14,99.806124,339.040009,74.82,571.602592,43.63551,38.509998
8/28/14,99.562695,340.019989,73.860001,569.202577,43.107236,38.310001
8/27/14,99.445846,343.179993,74.629997,571.002557,43.097629,38.18
8/26/14,98.238437,341.829987,75.959999,577.862619,43.232098,37.790001
8/25/14,98.871356,334.019989,75.019997,580.202654,43.385778,37.709999
8/22/14,98.657136,331.589996,74.57,582.562642,43.366571,38.009998
8/21/14,97.936587,332.910004,74.57,583.372664,43.433806,37.639999
8/20/14,97.926848,335.779999,74.809998,584.492618,43.17447,37.5
8/19/14,97.887898,335.130005,75.290001,586.862643,43.539461,37.830002
8/18/14,96.553909,334.529999,74.589996,582.162619,43.059212,37.380001
8/15/14,95.404921,333.630005,73.629997,573.482626,42.75376,36.470001
8/14/14,94.937533,333.209991,74.300003,574.652582,42.2574,36.360001
8/13/14,94.684364,326.279999,73.769997,574.782577,42.076039,36.189999
8/12/14,93.447745,319.320007,72.830002,562.732562,41.541496,35.52
8/11/14,93.467216,318.329987,73.440002,567.882551,41.236044,35.790001
8/8/14,92.250068,316.799988,73.059998,568.772565,41.236044,35.91
8/7/14,91.996907,311.450012,73.169998,563.362525,41.264679,35.66
8/6/14,92.006638,313.890015,72.470001,566.376589,40.796958,35.790001
8/5/14,92.161665,312.320007,72.690002,565.072537,41.121501,35.700001
8/4/14,92.617042,313.649994,73.510002,573.152619,41.398314,36.529999
8/1/14,93.140248,307.059998,72.360001,566.072533,40.911501,35.619999
7/31/14,92.626733,312.98999,72.650002,571.602592,41.197862,35.810001
7/30/14,95.097428,322.51001,74.68,587.42265,41.59877,36.599998
7/29/14,95.32027,320,73.709999,585.612633,41.894674,35.68
7/28/14,95.940365,320.410004,74.919998,590.602697,41.971039,35.900002
7/25/14,94.632353,324.01001,75.190002,589.022681,42.476943,36.119999
7/24/14,94.012258,358.609985,74.980003,593.352671,42.381491,36.169998
7/23/14,94.167286,358.140015,71.290001,595.982686,42.830121,34.709999
7/22/14,91.774104,360.839996,69.269997,594.742713,42.791942,33.599998
7/21/14,91.018364,359.76001,69.400002,589.472645,42.801486,33.279999
7/18/14,91.493123,358.660004,68.419998,595.082696,42.658304,33.330002
7/17/14,90.194794,352.450012,66.410004,573.732579,42.505578,33.209999
7/16/14,91.832236,355.899994,67.660004,582.662648,42.076039,33.790001
7/15/14,92.355442,354.440002,67.169998,584.782659,40.520141,35.610001
7/14/14,93.450295,355.320007,67.900002,584.872627,40.224233,35.700001
7/11/14,92.258554,346.200012,66.339996,579.182645,40.176507,35.43
7/10/14,92.084152,327.920013,64.870003,571.102563,39.79469,34.93
7/9/14,92.423265,329.970001,64.970001,576.08259,39.775599,34.849998
7/8/14,92.384508,323.809998,62.759998,571.092587,39.880598,34.529999
7/7/14,92.985228,333.549988,65.290001,582.252649,40.081054,35.52
7/3/14,91.105562,337.48999,66.290001,584.732656,39.89969,36.139999
7/2/14,90.572672,332.850006,66.449997,582.33766,39.995146,35.880001
7/1/14,90.611421,332.390015,68.059998,582.672624,39.966507,35.349998
6/30/14,90.039774,324.779999,67.290001,575.282606,39.804237,35.130001
6/27/14,89.119323,324.570007,67.599998,577.242632,40.329232,34.25
6/26/14,88.072911,325.690002,67.129997,576.002598,39.823328,33.66
6/25/14,87.549705,327.440002,67.440002,578.652627,40.119233,33.25
6/24/14,87.472191,324.160004,65.720001,564.622572,39.851963,33.48
6/23/14,88.005088,327.23999,65.370003,564.952579,40.081054,33.639999
6/20/14,88.082602,324.200012,64.5,556.362492,39.785146,34.049999
6/19/14,89.003053,327,64.339996,554.902495,39.622873,34.68
6/18/14,89.3131,334.380005,65.599998,553.372481,39.756511,34.939999
6/17/14,89.216212,325.619995,64.400002,543.012465,39.785146,34.43
6/16/14,89.332475,327.619995,64.190002,544.282488,39.613329,34.810001
6/13/14,88.44109,326.269989,64.5,551.762475,39.355603,36.939999
6/12/14,89.41968,325.910004,64.290001,551.352476,38.735156,36.779999
6/11/14,90.940851,335.200012,65.779999,558.842499,39.002425,36.630001
6/10/14,91.318721,332.410004,65.769997,560.552511,39.24106,36.310001
